current_score,wickets_lost,overs_played,total_overs,innings,run_rate,target,runs_needed,wickets_remaining,required_run_rate,team_won,final_score
83,1,10.0,20,1,8.3,0,0,9,0.0,1,165.0
145,1,15.0,20,1,9.67,0,0,9,0.0,1,197.0
187,6,20.0,20,1,9.35,0,0,4,0.0,1,187.0
35,2,6.0,20,2,5.83,188,153,8,10.93,0,188.0
77,2,10.0,20,2,7.7,188,111,8,11.1,0,188.0
119,3,15.0,20,2,7.93,188,69,7,13.8,0,188.0
177,5,20.0,20,2,8.85,188,11,5,0.0,0,188.0
46,1,6.0,20,1,7.67,0,0,9,0.0,1,142.0
89,2,10.0,20,1,8.9,0,0,8,0.0,1,167.0
161,2,15.0,20,1,10.73,0,0,8,0.0,1,212.0
221,6,20.0,20,1,11.05,0,0,4,0.0,1,221.0
59,2,6.0,20,2,9.83,222,163,8,11.64,0,222.0
95,3,10.0,20,2,9.5,222,127,7,12.7,0,222.0
154,4,15.0,20,2,10.27,222,68,6,13.6,0,222.0
217,7,20.0,20,2,10.85,222,5,3,0.0,0,222.0
42,1,6.0,20,1,7.0,0,0,9,0.0,1,130.0
81,1,10.0,20,1,8.1,0,0,9,0.0,1,161.0
114,3,15.0,20,1,7.6,0,0,7,0.0,1,145.0
152,10,20.0,20,1,7.6,0,0,0,0.0,1,152.0
45,0,6.0,20,2,7.5,153,108,10,7.71,0,153.0
81,1,10.0,20,2,8.1,153,72,9,7.2,0,153.0
122,4,15.0,20,2,8.13,153,31,6,6.2,0,153.0
142,7,20.0,20,2,7.1,153,11,3,0.0,0,153.0
47,1,6.0,20,1,7.83,0,0,9,0.0,1,145.0
63,2,10.0,20,1,6.3,0,0,8,0.0,1,118.0
103,4,15.0,20,1,6.87,0,0,6,0.0,1,127.0
149,8,20.0,20,1,7.45,0,0,2,0.0,1,149.0
50,1,6.0,20,2,8.33,150,100,9,7.14,0,150.0
77,1,10.0,20,2,7.7,150,73,9,7.3,0,150.0
108,2,15.0,20,2,7.2,150,42,8,8.4,0,150.0
143,9,20.0,20,2,7.15,150,7,1,0.0,0,150.0
36,3,6.0,20,1,6.0,0,0,7,0.0,0,100.0
57,4,10.0,20,1,5.7,0,0,6,0.0,0,100.0
102,6,15.0,20,1,6.8,0,0,4,0.0,0,122.0
147,8,20.0,20,1,7.35,0,0,2,0.0,0,147.0
26,3,6.0,20,2,4.33,148,122,7,8.71,1,148.0
52,5,10.0,20,2,5.2,148,96,5,9.6,1,148.0
90,6,15.0,20,2,6.0,148,58,4,11.6,1,148.0
150,7,20.0,20,2,7.5,148,0,3,0.0,1,148.0
26,4,6.0,20,1,4.33,0,0,6,0.0,0,100.0
48,5,10.0,20,1,4.8,0,0,5,0.0,0,100.0
73,6,15.0,20,1,4.87,0,0,4,0.0,0,100.0
106,8,20.0,20,1,5.3,0,0,2,0.0,0,106.0
32,1,6.0,20,2,5.33,107,75,9,5.36,1,107.0
64,1,10.0,20,2,6.4,107,43,9,4.3,1,107.0
102,4,15.0,20,2,6.8,107,5,6,1.0,1,107.0
107,4,20.0,20,2,5.35,107,0,6,0.0,1,107.0
53,0,6.0,20,1,8.83,0,0,10,0.0,1,176.0
75,2,10.0,20,1,7.5,0,0,8,0.0,1,141.0
101,3,15.0,20,1,6.73,0,0,7,0.0,1,129.0
150,5,20.0,20,1,7.5,0,0,5,0.0,1,150.0
57,0,6.0,20,2,9.5,151,94,10,6.71,0,151.0
74,2,10.0,20,2,7.4,151,77,8,7.7,0,151.0
104,5,15.0,20,2,6.93,151,47,5,9.4,0,151.0
137,10,20.0,20,2,6.85,151,14,0,0.0,0,151.0
45,2,6.0,20,1,7.5,0,0,8,0.0,1,129.0
84,2,10.0,20,1,8.4,0,0,8,0.0,1,157.0
134,3,15.0,20,1,8.93,0,0,7,0.0,1,171.0
204,4,20.0,20,1,10.2,0,0,6,0.0,1,204.0
57,2,6.0,20,2,9.5,205,148,8,10.57,0,205.0
83,4,10.0,20,2,8.3,205,122,6,12.2,0,205.0
121,5,15.0,20,2,8.07,205,84,5,16.8,0,205.0
166,8,20.0,20,2,8.3,205,39,2,0.0,0,205.0
59,0,6.0,20,1,9.83,0,0,10,0.0,0,196.0
94,0,10.0,20,1,9.4,0,0,10,0.0,0,197.0
140,1,15.0,20,1,9.33,0,0,9,0.0,0,190.0
195,4,20.0,20,1,9.75,0,0,6,0.0,0,195.0
62,1,6.0,20,2,10.33,196,134,9,9.57,1,196.0
99,1,10.0,20,2,9.9,196,97,9,9.7,1,196.0
152,3,15.0,20,2,10.13,196,44,7,8.8,1,196.0
198,4,20.0,20,2,9.9,196,0,6,0.0,1,196.0
46,2,6.0,20,1,7.67,0,0,8,0.0,1,131.0
82,3,10.0,20,1,8.2,0,0,7,0.0,1,145.0
127,5,15.0,20,1,8.47,0,0,5,0.0,1,152.0
188,9,20.0,20,1,9.4,0,0,1,0.0,1,188.0
45,2,6.0,20,2,7.5,189,144,8,10.29,0,189.0
81,2,10.0,20,2,8.1,189,108,8,10.8,0,189.0
97,7,15.0,20,2,6.47,189,92,3,18.4,0,189.0
143,9,20.0,20,2,7.15,189,46,1,0.0,0,189.0
55,1,6.0,20,1,9.17,0,0,9,0.0,0,170.0
78,4,10.0,20,1,7.8,0,0,6,0.0,0,129.0
101,6,15.0,20,1,6.73,0,0,4,0.0,0,121.0
137,9,20.0,20,1,6.85,0,0,1,0.0,0,137.0
39,1,6.0,20,2,6.5,138,99,9,7.07,1,138.0
68,2,10.0,20,2,6.8,138,70,8,7.0,1,138.0
101,3,15.0,20,2,6.73,138,37,7,7.4,1,138.0
138,4,20.0,20,2,6.9,138,0,6,0.0,1,138.0
32,1,6.0,20,1,5.33,0,0,9,0.0,0,100.0
53,4,10.0,20,1,5.3,0,0,6,0.0,0,100.0
94,6,15.0,20,1,6.27,0,0,4,0.0,0,112.0
120,10,20.0,20,1,6.0,0,0,0,0.0,0,120.0
50,0,6.0,20,2,8.33,121,71,10,5.07,1,121.0
73,0,10.0,20,2,7.3,121,48,10,4.8,1,121.0
95,1,15.0,20,2,6.33,121,26,9,5.2,1,121.0
121,1,20.0,20,2,6.05,121,0,9,0.0,1,121.0
54,0,6.0,20,1,9.0,0,0,10,0.0,1,180.0
82,0,10.0,20,1,8.2,0,0,10,0.0,1,172.0
144,1,15.0,20,1,9.6,0,0,9,0.0,1,195.0
220,3,20.0,20,1,11.0,0,0,7,0.0,1,220.0
45,5,6.0,20,2,7.5,221,176,5,12.57,0,221.0
97,5,10.0,20,2,9.7,221,124,5,12.4,0,221.0
146,7,15.0,20,2,9.73,221,75,3,15.0,0,221.0
202,10,20.0,20,2,10.1,221,19,0,0.0,0,221.0
32,3,6.0,20,1,5.33,0,0,7,0.0,0,100.0
70,4,10.0,20,1,7.0,0,0,6,0.0,0,116.0
128,5,15.0,20,1,8.53,0,0,5,0.0,0,153.0
177,9,20.0,20,1,8.85,0,0,1,0.0,0,177.0
59,0,6.0,20,2,9.83,178,119,10,8.5,1,178.0
107,0,10.0,20,2,10.7,178,71,10,7.1,1,178.0
162,0,15.0,20,2,10.8,178,16,10,3.2,1,178.0
181,0,20.0,20,2,9.05,178,0,10,0.0,1,178.0
21,1,6.0,20,1,3.5,0,0,9,0.0,0,100.0
49,2,10.0,20,1,4.9,0,0,8,0.0,0,100.0
97,2,15.0,20,1,6.47,0,0,8,0.0,0,128.0
131,6,20.0,20,1,6.55,0,0,4,0.0,0,131.0
45,0,6.0,20,2,7.5,132,87,10,6.21,1,132.0
62,1,10.0,20,2,6.2,132,70,9,7.0,1,132.0
99,1,15.0,20,2,6.6,132,33,9,6.6,1,132.0
132,1,20.0,20,2,6.6,132,0,9,0.0,1,132.0
25,1,6.0,20,1,4.17,0,0,9,0.0,0,100.0
55,3,10.0,20,1,5.5,0,0,7,0.0,0,100.0
93,4,15.0,20,1,6.2,0,0,6,0.0,0,115.0
133,9,20.0,20,1,6.65,0,0,1,0.0,0,133.0
50,2,6.0,20,2,8.33,134,84,8,6.0,1,134.0
80,2,10.0,20,2,8.0,134,54,8,5.4,1,134.0
104,4,15.0,20,2,6.93,134,30,6,6.0,1,134.0
134,4,20.0,20,2,6.7,134,0,6,0.0,1,134.0
51,0,6.0,20,1,8.5,0,0,10,0.0,1,170.0
83,1,10.0,20,1,8.3,0,0,9,0.0,1,165.0
117,3,15.0,20,1,7.8,0,0,7,0.0,1,149.0
191,4,20.0,20,1,9.55,0,0,6,0.0,1,191.0
65,2,6.0,20,2,10.83,192,127,8,9.07,0,192.0
83,5,10.0,20,2,8.3,192,109,5,10.9,0,192.0
95,8,15.0,20,2,6.33,192,97,2,19.4,0,192.0
122,9,20.0,20,2,6.1,192,70,1,0.0,0,192.0
51,0,6.0,20,1,8.5,0,0,10,0.0,1,170.0
80,0,10.0,20,1,8.0,0,0,10,0.0,1,168.0
116,2,15.0,20,1,7.73,0,0,8,0.0,1,153.0
159,4,20.0,20,1,7.95,0,0,6,0.0,1,159.0
56,2,6.0,20,2,9.33,160,104,8,7.43,0,160.0
80,2,10.0,20,2,8.0,160,80,8,8.0,0,160.0
110,4,15.0,20,2,7.33,160,50,6,10.0,0,160.0
159,7,20.0,20,2,7.95,160,1,3,0.0,0,160.0
37,1,6.0,20,1,6.17,0,0,9,0.0,0,114.0
56,3,10.0,20,1,5.6,0,0,7,0.0,0,100.0
82,6,15.0,20,1,5.47,0,0,4,0.0,0,100.0
123,9,20.0,20,1,6.15,0,0,1,0.0,0,123.0
42,3,6.0,20,2,7.0,124,82,7,5.86,1,124.0
76,3,10.0,20,2,7.6,124,48,7,4.8,1,124.0
102,5,15.0,20,2,6.8,124,22,5,4.4,1,124.0
126,5,20.0,20,2,6.3,124,0,5,0.0,1,124.0
36,2,6.0,20,1,6.0,0,0,8,0.0,1,103.0
68,3,10.0,20,1,6.8,0,0,7,0.0,1,120.0
115,4,15.0,20,1,7.67,0,0,6,0.0,1,142.0
171,5,20.0,20,1,8.55,0,0,5,0.0,1,171.0
43,2,6.0,20,2,7.17,172,129,8,9.21,0,172.0
62,3,10.0,20,2,6.2,172,110,7,11.0,0,172.0
111,4,15.0,20,2,7.4,172,61,6,12.2,0,172.0
170,4,20.0,20,2,8.5,172,2,6,0.0,0,172.0
39,1,6.0,20,1,6.5,0,0,9,0.0,0,120.0
69,1,10.0,20,1,6.9,0,0,9,0.0,0,137.0
113,1,15.0,20,1,7.53,0,0,9,0.0,0,153.0
171,3,20.0,20,1,8.55,0,0,7,0.0,0,171.0
50,0,6.0,20,2,8.33,172,122,10,8.71,1,172.0
91,0,10.0,20,2,9.1,172,81,10,8.1,1,172.0
148,3,15.0,20,2,9.87,172,24,7,4.8,1,172.0
173,3,20.0,20,2,8.65,172,0,7,0.0,1,172.0
47,0,6.0,20,1,7.83,0,0,10,0.0,0,156.0
91,2,10.0,20,1,9.1,0,0,8,0.0,0,171.0
126,2,15.0,20,1,8.4,0,0,8,0.0,0,166.0
171,4,20.0,20,1,8.55,0,0,6,0.0,0,171.0
49,1,6.0,20,2,8.17,172,123,9,8.79,1,172.0
87,2,10.0,20,2,8.7,172,85,8,8.5,1,172.0
131,2,15.0,20,2,8.73,172,41,8,8.2,1,172.0
172,3,20.0,20,2,8.6,172,0,7,0.0,1,172.0
45,1,6.0,20,1,7.5,0,0,9,0.0,0,139.0
73,2,10.0,20,1,7.3,0,0,8,0.0,0,137.0
95,5,15.0,20,1,6.33,0,0,5,0.0,0,113.0
154,6,20.0,20,1,7.7,0,0,4,0.0,0,154.0
67,0,6.0,20,2,11.17,155,88,10,6.29,1,155.0
95,0,10.0,20,2,9.5,155,60,10,6.0,1,155.0
146,1,15.0,20,2,9.73,155,9,9,1.8,1,155.0
156,3,20.0,20,2,7.8,155,0,7,0.0,1,155.0
49,1,6.0,20,1,8.17,0,0,9,0.0,1,151.0
90,1,10.0,20,1,9.0,0,0,9,0.0,1,179.0
119,5,15.0,20,1,7.93,0,0,5,0.0,1,142.0
179,5,20.0,20,1,8.95,0,0,5,0.0,1,179.0
36,1,6.0,20,2,6.0,180,144,9,10.29,0,180.0
62,1,10.0,20,2,6.2,180,118,9,11.8,0,180.0
92,5,15.0,20,2,6.13,180,88,5,17.6,0,180.0
145,8,20.0,20,2,7.25,180,35,2,0.0,0,180.0
49,1,6.0,20,1,8.17,0,0,9,0.0,0,151.0
95,1,10.0,20,1,9.5,0,0,9,0.0,0,189.0
136,4,15.0,20,1,9.07,0,0,6,0.0,0,168.0
218,4,20.0,20,1,10.9,0,0,6,0.0,0,218.0
58,0,6.0,20,2,9.67,219,161,10,11.5,1,219.0
81,3,10.0,20,2,8.1,219,138,7,13.8,1,219.0
153,3,15.0,20,2,10.2,219,66,7,13.2,1,219.0
219,6,20.0,20,2,10.95,219,0,4,0.0,1,219.0
42,1,6.0,20,1,7.0,0,0,9,0.0,1,130.0
77,1,10.0,20,1,7.7,0,0,9,0.0,1,153.0
146,1,15.0,20,1,9.73,0,0,9,0.0,1,198.0
220,3,20.0,20,1,11.0,0,0,7,0.0,1,220.0
57,0,6.0,20,2,9.5,221,164,10,11.71,0,221.0
82,2,10.0,20,2,8.2,221,139,8,13.9,0,221.0
129,5,15.0,20,2,8.6,221,92,5,18.4,0,221.0
165,8,20.0,20,2,8.25,221,56,2,0.0,0,221.0
39,2,6.0,20,1,6.5,0,0,8,0.0,0,111.0
63,2,10.0,20,1,6.3,0,0,8,0.0,0,118.0
102,4,15.0,20,1,6.8,0,0,6,0.0,0,126.0
166,6,20.0,20,1,8.3,0,0,4,0.0,0,166.0
63,0,6.0,20,2,10.5,167,104,10,7.43,1,167.0
87,1,10.0,20,2,8.7,167,80,9,8.0,1,167.0
139,2,15.0,20,2,9.27,167,28,8,5.6,1,167.0
167,3,20.0,20,2,8.35,167,0,7,0.0,1,167.0
24,5,6.0,20,1,4.0,0,0,5,0.0,1,100.0
44,5,10.0,20,1,4.4,0,0,5,0.0,1,100.0
87,5,15.0,20,1,5.8,0,0,5,0.0,1,104.0
156,7,20.0,20,1,7.8,0,0,3,0.0,1,156.0
41,3,6.0,20,2,6.83,157,116,7,8.29,0,157.0
62,4,10.0,20,2,6.2,157,95,6,9.5,0,157.0
97,6,15.0,20,2,6.47,157,60,4,12.0,0,157.0
136,8,20.0,20,2,6.8,157,21,2,0.0,0,157.0
41,2,6.0,20,1,6.83,0,0,8,0.0,0,117.0
54,4,10.0,20,1,5.4,0,0,6,0.0,0,100.0
75,7,15.0,20,1,5.0,0,0,3,0.0,0,100.0
92,10,20.0,20,1,4.6,0,0,0,0.0,0,92.0
56,0,6.0,20,2,9.33,93,37,10,2.64,1,93.0
94,1,10.0,20,2,9.4,93,0,9,-0.1,1,93.0
94,1,15.0,20,2,6.27,93,0,9,-0.2,1,93.0
94,1,20.0,20,2,4.7,93,0,9,0.0,1,93.0
57,1,6.0,20,1,9.5,0,0,9,0.0,1,176.0
94,2,10.0,20,1,9.4,0,0,8,0.0,1,176.0
140,4,15.0,20,1,9.33,0,0,6,0.0,1,173.0
185,10,20.0,20,1,9.25,0,0,0,0.0,1,185.0
49,0,6.0,20,2,8.17,186,137,10,9.79,0,186.0
106,0,10.0,20,2,10.6,186,80,10,8.0,0,186.0
148,2,15.0,20,2,9.87,186,38,8,7.6,0,186.0
183,4,20.0,20,2,9.15,186,3,6,0.0,0,186.0
32,2,6.0,20,1,5.33,0,0,8,0.0,0,100.0
61,3,10.0,20,1,6.1,0,0,7,0.0,0,107.0
90,5,15.0,20,1,6.0,0,0,5,0.0,0,108.0
134,9,20.0,20,1,6.7,0,0,1,0.0,0,134.0
39,1,6.0,20,2,6.5,135,96,9,6.86,1,135.0
69,1,10.0,20,2,6.9,135,66,9,6.6,1,135.0
99,2,15.0,20,2,6.6,135,36,8,7.2,1,135.0
139,2,20.0,20,2,6.95,135,0,8,0.0,1,135.0
56,0,6.0,20,1,9.33,0,0,10,0.0,0,186.0
80,1,10.0,20,1,8.0,0,0,9,0.0,0,159.0
106,3,15.0,20,1,7.07,0,0,7,0.0,0,135.0
155,6,20.0,20,1,7.75,0,0,4,0.0,0,155.0
63,1,6.0,20,2,10.5,156,93,9,6.64,1,156.0
111,1,10.0,20,2,11.1,156,45,9,4.5,1,156.0
155,3,15.0,20,2,10.33,156,1,7,0.2,1,156.0
159,3,20.0,20,2,7.95,156,0,7,0.0,1,156.0
55,0,6.0,20,1,9.17,0,0,10,0.0,0,183.0
90,0,10.0,20,1,9.0,0,0,10,0.0,0,189.0
118,1,15.0,20,1,7.87,0,0,9,0.0,0,160.0
156,6,20.0,20,1,7.8,0,0,4,0.0,0,156.0
59,0,6.0,20,2,9.83,157,98,10,7.0,1,157.0
78,2,10.0,20,2,7.8,157,79,8,7.9,1,157.0
125,3,15.0,20,2,8.33,157,32,7,6.4,1,157.0
157,4,20.0,20,2,7.85,157,0,6,0.0,1,157.0
36,2,6.0,20,1,6.0,0,0,8,0.0,1,103.0
66,2,10.0,20,1,6.6,0,0,8,0.0,1,124.0
104,4,15.0,20,1,6.93,0,0,6,0.0,1,128.0
154,6,20.0,20,1,7.7,0,0,4,0.0,1,154.0
21,3,6.0,20,2,3.5,155,134,7,9.57,0,155.0
48,3,10.0,20,2,4.8,155,107,7,10.7,0,155.0
82,5,15.0,20,2,5.47,155,73,5,14.6,0,155.0
121,6,20.0,20,2,6.05,155,34,4,0.0,0,155.0
29,2,6.0,20,1,4.83,0,0,8,0.0,1,100.0
55,2,10.0,20,1,5.5,0,0,8,0.0,1,103.0
93,5,15.0,20,1,6.2,0,0,5,0.0,1,111.0
125,7,20.0,20,1,6.25,0,0,3,0.0,1,125.0
20,2,6.0,20,2,3.33,126,106,8,7.57,0,126.0
43,3,10.0,20,2,4.3,126,83,7,8.3,0,126.0
75,5,15.0,20,2,5.0,126,51,5,10.2,0,126.0
120,7,20.0,20,2,6.0,126,6,3,0.0,0,126.0
50,2,6.0,20,1,8.33,0,0,8,0.0,0,143.0
78,3,10.0,20,1,7.8,0,0,7,0.0,0,138.0
118,4,15.0,20,1,7.87,0,0,6,0.0,0,146.0
171,6,20.0,20,1,8.55,0,0,4,0.0,0,171.0
52,0,6.0,20,2,8.67,172,120,10,8.57,1,172.0
89,1,10.0,20,2,8.9,172,83,9,8.3,1,172.0
127,3,15.0,20,2,8.47,172,45,7,9.0,1,172.0
172,8,20.0,20,2,8.6,172,0,2,0.0,1,172.0
48,1,6.0,20,1,8.0,0,0,9,0.0,1,148.0
82,2,10.0,20,1,8.2,0,0,8,0.0,1,154.0
119,2,15.0,20,1,7.93,0,0,8,0.0,1,157.0
165,6,20.0,20,1,8.25,0,0,4,0.0,1,165.0
56,0,6.0,20,2,9.33,166,110,10,7.86,0,166.0
79,2,10.0,20,2,7.9,166,87,8,8.7,0,166.0
99,5,15.0,20,2,6.6,166,67,5,13.4,0,166.0
111,10,20.0,20,2,5.55,166,55,0,0.0,0,166.0
49,1,6.0,20,1,8.17,0,0,9,0.0,0,151.0
77,2,10.0,20,1,7.7,0,0,8,0.0,0,144.0
113,3,15.0,20,1,7.53,0,0,7,0.0,0,144.0
164,5,20.0,20,1,8.2,0,0,5,0.0,0,164.0
63,1,6.0,20,2,10.5,165,102,9,7.29,1,165.0
90,1,10.0,20,2,9.0,165,75,9,7.5,1,165.0
131,3,15.0,20,2,8.73,165,34,7,6.8,1,165.0
167,3,20.0,20,2,8.35,165,0,7,0.0,1,165.0
39,1,6.0,20,1,6.5,0,0,9,0.0,0,120.0
64,2,10.0,20,1,6.4,0,0,8,0.0,0,120.0
89,5,15.0,20,1,5.93,0,0,5,0.0,0,106.0
127,9,20.0,20,1,6.35,0,0,1,0.0,0,127.0
44,2,6.0,20,2,7.33,128,84,8,6.0,1,128.0
67,2,10.0,20,2,6.7,128,61,8,6.1,1,128.0
98,5,15.0,20,2,6.53,128,30,5,6.0,1,128.0
130,7,20.0,20,2,6.5,128,0,3,0.0,1,128.0
38,1,6.0,20,1,6.33,0,0,9,0.0,0,117.0
62,4,10.0,20,1,6.2,0,0,6,0.0,0,102.0
105,4,15.0,20,1,7.0,0,0,6,0.0,0,130.0
135,6,20.0,20,1,6.75,0,0,4,0.0,0,135.0
30,2,6.0,20,2,5.0,136,106,8,7.57,1,136.0
62,3,10.0,20,2,6.2,136,74,7,7.4,1,136.0
92,3,15.0,20,2,6.13,136,44,7,8.8,1,136.0
137,4,20.0,20,2,6.85,136,0,6,0.0,1,136.0
56,0,6.0,20,1,9.33,0,0,10,0.0,0,186.0
91,1,10.0,20,1,9.1,0,0,9,0.0,0,181.0
120,5,15.0,20,1,8.0,0,0,5,0.0,0,144.0
149,9,20.0,20,1,7.45,0,0,1,0.0,0,149.0
54,1,6.0,20,2,9.0,150,96,9,6.86,1,150.0
79,2,10.0,20,2,7.9,150,71,8,7.1,1,150.0
123,2,15.0,20,2,8.2,150,27,8,5.4,1,150.0
153,3,20.0,20,2,7.65,150,0,7,0.0,1,150.0
41,1,6.0,20,1,6.83,0,0,9,0.0,0,127.0
63,2,10.0,20,1,6.3,0,0,8,0.0,0,118.0
97,4,15.0,20,1,6.47,0,0,6,0.0,0,120.0
134,7,20.0,20,1,6.7,0,0,3,0.0,0,134.0
47,0,6.0,20,2,7.83,135,88,10,6.29,1,135.0
75,0,10.0,20,2,7.5,135,60,10,6.0,1,135.0
105,2,15.0,20,2,7.0,135,30,8,6.0,1,135.0
139,4,20.0,20,2,6.95,135,0,6,0.0,1,135.0
48,1,6.0,20,1,8.0,0,0,9,0.0,0,148.0
76,1,10.0,20,1,7.6,0,0,9,0.0,0,151.0
121,3,15.0,20,1,8.07,0,0,7,0.0,0,154.0
165,7,20.0,20,1,8.25,0,0,3,0.0,0,165.0
46,0,6.0,20,2,7.67,166,120,10,8.57,1,166.0
76,1,10.0,20,2,7.6,166,90,9,9.0,1,166.0
121,2,15.0,20,2,8.07,166,45,8,9.0,1,166.0
168,5,20.0,20,2,8.4,166,0,5,0.0,1,166.0
44,0,6.0,20,1,7.33,0,0,10,0.0,0,146.0
63,2,10.0,20,1,6.3,0,0,8,0.0,0,118.0
116,3,15.0,20,1,7.73,0,0,7,0.0,0,148.0
189,4,20.0,20,1,9.45,0,0,6,0.0,0,189.0
81,1,6.0,20,2,13.5,190,109,9,7.79,1,190.0
119,2,10.0,20,2,11.9,190,71,8,7.1,1,190.0
165,2,15.0,20,2,11.0,190,25,8,5.0,1,190.0
190,3,20.0,20,2,9.5,190,0,7,0.0,1,190.0
35,1,6.0,20,1,5.83,0,0,9,0.0,0,108.0
66,2,10.0,20,1,6.6,0,0,8,0.0,0,124.0
87,5,15.0,20,1,5.8,0,0,5,0.0,0,104.0
129,8,20.0,20,1,6.45,0,0,2,0.0,0,129.0
46,3,6.0,20,2,7.67,130,84,7,6.0,1,130.0
65,4,10.0,20,2,6.5,130,65,6,6.5,1,130.0
100,6,15.0,20,2,6.67,130,30,4,6.0,1,130.0
132,6,20.0,20,2,6.6,130,0,4,0.0,1,130.0
55,0,6.0,20,1,9.17,0,0,10,0.0,1,183.0
69,2,10.0,20,1,6.9,0,0,8,0.0,1,129.0
109,3,15.0,20,1,7.27,0,0,7,0.0,1,139.0
164,7,20.0,20,1,8.2,0,0,3,0.0,1,164.0
49,0,6.0,20,2,8.17,165,116,10,8.29,0,165.0
81,0,10.0,20,2,8.1,165,84,10,8.4,0,165.0
113,2,15.0,20,2,7.53,165,52,8,10.4,0,165.0
158,6,20.0,20,2,7.9,165,7,4,0.0,0,165.0
35,2,6.0,20,1,5.83,0,0,8,0.0,0,100.0
51,3,10.0,20,1,5.1,0,0,7,0.0,0,100.0
79,5,15.0,20,1,5.27,0,0,5,0.0,0,100.0
115,8,20.0,20,1,5.75,0,0,2,0.0,0,115.0
36,1,6.0,20,2,6.0,116,80,9,5.71,1,116.0
44,2,10.0,20,2,4.4,116,72,8,7.2,1,116.0
84,2,15.0,20,2,5.6,116,32,8,6.4,1,116.0
119,4,20.0,20,2,5.95,116,0,6,0.0,1,116.0
48,2,6.0,20,1,8.0,0,0,8,0.0,0,137.0
69,4,10.0,20,1,6.9,0,0,6,0.0,0,114.0
93,4,15.0,20,1,6.2,0,0,6,0.0,0,115.0
136,5,20.0,20,1,6.8,0,0,5,0.0,0,136.0
51,2,6.0,20,2,8.5,137,86,8,6.14,1,137.0
75,3,10.0,20,2,7.5,137,62,7,6.2,1,137.0
99,6,15.0,20,2,6.6,137,38,4,7.6,1,137.0
139,7,20.0,20,2,6.95,137,0,3,0.0,1,137.0
41,2,6.0,20,1,6.83,0,0,8,0.0,0,117.0
50,5,10.0,20,1,5.0,0,0,5,0.0,0,100.0
71,6,15.0,20,1,4.73,0,0,4,0.0,0,100.0
90,9,20.0,20,1,4.5,0,0,1,0.0,0,90.0
56,2,6.0,20,2,9.33,91,35,8,2.5,1,91.0
94,2,10.0,20,2,9.4,91,0,8,-0.3,1,91.0
94,2,15.0,20,2,6.27,91,0,8,-0.6,1,91.0
94,2,20.0,20,2,4.7,91,0,8,0.0,1,91.0
50,1,6.0,20,1,8.33,0,0,9,0.0,1,154.0
76,1,10.0,20,1,7.6,0,0,9,0.0,1,151.0
107,4,15.0,20,1,7.13,0,0,6,0.0,1,132.0
141,7,20.0,20,1,7.05,0,0,3,0.0,1,141.0
37,2,6.0,20,2,6.17,142,105,8,7.5,0,142.0
67,3,10.0,20,2,6.7,142,75,7,7.5,0,142.0
98,4,15.0,20,2,6.53,142,44,6,8.8,0,142.0
137,6,20.0,20,2,6.85,142,5,4,0.0,0,142.0
30,2,6.0,20,1,5.0,0,0,8,0.0,0,100.0
53,4,10.0,20,1,5.3,0,0,6,0.0,0,100.0
82,5,15.0,20,1,5.47,0,0,5,0.0,0,100.0
134,6,20.0,20,1,6.7,0,0,4,0.0,0,134.0
51,2,6.0,20,2,8.5,135,84,8,6.0,1,135.0
92,3,10.0,20,2,9.2,135,43,7,4.3,1,135.0
139,4,15.0,20,2,9.27,135,0,6,-0.8,1,135.0
139,4,20.0,20,2,6.95,135,0,6,0.0,1,135.0
34,0,6.0,20,1,5.67,0,0,10,0.0,1,113.0
69,0,10.0,20,1,6.9,0,0,10,0.0,1,144.0
127,2,15.0,20,1,8.47,0,0,8,0.0,1,167.0
171,4,20.0,20,1,8.55,0,0,6,0.0,1,171.0
17,4,6.0,20,2,2.83,172,155,6,11.07,0,172.0
49,7,10.0,20,2,4.9,172,123,3,12.3,0,172.0
83,8,15.0,20,2,5.53,172,89,2,17.8,0,172.0
85,10,20.0,20,2,4.25,172,87,0,0.0,0,172.0
83,1,6.0,20,1,13.83,0,0,9,0.0,1,250.0
131,3,10.0,20,1,13.1,0,0,7,0.0,1,231.0
177,5,15.0,20,1,11.8,0,0,5,0.0,1,212.0
235,9,20.0,20,1,11.75,0,0,1,0.0,1,235.0
70,1,6.0,20,2,11.67,236,166,9,11.86,0,236.0
105,4,10.0,20,2,10.5,236,131,6,13.1,0,236.0
156,4,15.0,20,2,10.4,236,80,6,16.0,0,236.0
193,8,20.0,20,2,9.65,236,43,2,0.0,0,236.0
55,0,6.0,20,1,9.17,0,0,10,0.0,0,183.0
88,0,10.0,20,1,8.8,0,0,10,0.0,0,184.0
128,3,15.0,20,1,8.53,0,0,7,0.0,0,163.0
164,5,20.0,20,1,8.2,0,0,5,0.0,0,164.0
29,2,6.0,20,2,4.83,165,136,8,9.71,1,165.0
61,3,10.0,20,2,6.1,165,104,7,10.4,1,165.0
108,3,15.0,20,2,7.2,165,57,7,11.4,1,165.0
166,3,20.0,20,2,8.3,165,0,7,0.0,1,165.0
51,2,6.0,20,1,8.5,0,0,8,0.0,0,146.0
79,3,10.0,20,1,7.9,0,0,7,0.0,0,139.0
114,4,15.0,20,1,7.6,0,0,6,0.0,0,141.0
172,5,20.0,20,1,8.6,0,0,5,0.0,0,172.0
